ponto_id,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delay_1,delay_2,delay_3,lat,lon,indoor
89,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-831.866.666.666.667,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
7014,-9.214.714.285.714.290,-96.2,-9.168.428.571.428.560,-98.53,-95.645,-934.842.857.142.857,-783.766.666.666.667,-69.126,-967.025,5.0,4.0,1.0,-805.563,-3.495.412,FALSE
3174,-103.04,-115.0,-98.56,-115.0,-936.066.666.666.667,-956.157.142.857.143,-99.255,-94.714,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
917,-109.088.333.333.333,-107.2,-107.01,-108.43,-97.2,-992.514.285.714.286,-99.84,-97.295,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
7833,-84.28,-984.157.142.857.143,-9.056.857.142.857.140,-101.231.666.666.667,-103.03,-9.550.714.285.714.290,-98.725,-99.576,-97.765,4.0,4.0,2.0,-805.285,-3.495.358,FALSE
6732,-90.59,-92.4,-89.9,-96.65,-71.02,-86.67,-922.733.333.333.333,-84.69,-96.105,6.0,4.0,2.0,-805.772,-3.495.225,FALSE
1949,-98.748,-99.67,-98.61,-98.36,-898.825,-9.081.857.142.857.140,-100.03,-92.995,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
6368,-103.705,-110.425,-107.381.666.666.667,-110.33,-101.715,-105.56,-99.48,-101.46,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
1,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-841.133.333.333.333,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
8032,-92.03,-88.92,-93.09,-46.83,-72.96,-71.52,-872.816.666.666.667,-94.332,-97.6,4.0,1.0,5.0,-805.218,-3.494.756,FALSE
6047,-103.705,-110.425,-107.381.666.666.667,-110.33,-97.09,-99.03,-98.33,-99.005,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
2720,-115.0,-115.0,-115.0,-115.0,-96.33,-928.566.666.666.667,-82.41,-782.614.285.714.286,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
9498,-92.33,-75.0,-100.73,-98.03,-98.35,-94.95,-997.083.333.333.333,-101.806,-944.075,2.0,2.0,6.0,-804.716,-3.494.755,FALSE
3117,-103.04,-115.0,-98.56,-115.0,-917.266.666.666.666,-956.157.142.857.143,-99.255,-95.24,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
9161,-84.51,-905.171.428.571.429,-843.157.142.857.143,-78.07,-89.805,-874.442.857.142.857,-899.866.666.666.667,-98.012,-987.325,2.0,3.0,4.0,-804.857,-34.951,FALSE
3762,-106.07,-115.0,-106.67,-104.161.666.666.667,-962.228.571.428.571,-92.92,-961.257.142.857.143,-925.983.333.333.333,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
213,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-85.855,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
778,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-956.871.428.571.429,-93.86,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
3496,-107.65,-115.0,-98.56,-115.0,-99.9,-9.784.571.428.571.430,-99.255,-99.588,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
9606,-943.235.714.285.714,-8.139.714.285.714.290,-961.230.952.380.952,-93.78,-1.013.125,-96.35,-954.916.666.666.667,-101.288,-944.075,2.0,3.0,6.0,-804.646,-3.494.795,FALSE
2043,-98.748,-106.79,-98.61,-99.12,-89.535,-90.82,-100.03,-95.91,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
5420,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-931.066.666.666.667,-937.171.428.571.429,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
6154,-103.705,-110.425,-107.381.666.666.667,-110.33,-100.17,-98.47,-100.22,-98.065,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
8425,-8.386.714.285.714.290,-992.514.285.714.286,-87.65,-95.29,-925.975,-9.107.142.857.142.850,-706.783.333.333.333,-93.38,-963.325,4.0,4.0,2.0,-805.144,-3.495.515,FALSE
4167,-106.07,-115.0,-106.67,-104.161.666.666.667,-979.471.428.571.428,-969.533.333.333.333,-989.657.142.857.143,-971.633.333.333.333,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
3788,-106.07,-115.0,-106.67,-104.161.666.666.667,-962.228.571.428.571,-92.92,-961.257.142.857.143,-932.766.666.666.667,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
583,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-9.579.857.142.857.140,-85.28,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
9592,-892.671.428.571.429,-81.27,-9.225.357.142.857.140,-926.396.428.571.429,-909.375,-831.001.587.301.587,-870.581.666.666.667,-70.32,-96.92,3.0,2.0,7.0,-804.648,-3.494.514,FALSE
9665,-70.02,-90.52,-76.64,-952.516.666.666.667,-85.4,-93.03,-838.883.333.333.333,-104.266,-97.22,1.0,4.0,4.0,-804.642,-34.953.140.000.000.000,FALSE
116,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-831.866.666.666.667,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
6644,-907.920.238.095.238,-88.197.012.987.013,-89.55,-94.55,-755.055,-791.682.142.857.143,-917.869.444.444.444,-916.292.727.272.727,-958.575,7.0,3.0,5.0,-805.919,-3.494.739.000.000.000,FALSE
8739,-82.51,-957.864.285.714.286,-89.08,-9.477.833.333.333.330,-985.125,-9.690.142.857.142.850,-865.791.666.666.667,-98.048,-98.1,3.0,4.0,3.0,-805.039,-3.495.376,FALSE
9630,-9.271.285.714.285.700,-77.6,-77.64,-93.65,-101.0,-968.814.285.714.286,-909.733.333.333.333,-101.424,-944.075,1.0,3.0,5.0,-8.046.439.999.999.990,-349.493,FALSE
8667,-944.871.428.571.429,-9.561.714.285.714.290,-98.78,-91.45,-937.925,-93.14,-90.81,-94.976,-987.325,3.0,2.0,4.0,-805.055,-349.505,FALSE
1763,-98.748,-99.67,-98.61,-95.355,-856.925,-8.604.142.857.142.850,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
1875,-98.748,-99.67,-98.61,-99.37,-89.35,-8.814.714.285.714.290,-100.03,-99.21,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
3224,-103.04,-115.0,-98.56,-115.0,-956.766.666.666.667,-95.83,-99.255,-95.89,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
526,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.13,-892.516.666.666.667,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
7725,-8.938.142.857.142.850,-980.128.571.428.571,-96.53,-976.333.333.333.333,-97.655,-97.28,-88.43,-94.97,-968.325,4.0,4.0,2.0,-805.345,-3.495.347,FALSE
2946,-115.0,-115.0,-115.0,-115.0,-100.04,-94.59,-842.433.333.333.333,-782.614.285.714.286,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
4473,-101.196.666.666.667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-937.375,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
5655,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-92.6,-9.772.714.285.714.290,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
6059,-103.705,-110.425,-107.381.666.666.667,-110.33,-97.09,-99.03,-98.33,-99.005,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
959,-109.088.333.333.333,-107.2,-107.01,-108.43,-9.842.714.285.714.290,-9.951.857.142.857.140,-101.13,-96.545,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
6342,-103.705,-110.425,-107.381.666.666.667,-110.33,-98.065,-105.56,-99.48,-101.46,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
3633,-107.65,-115.0,-98.56,-115.0,-9.845.666.666.666.660,-9.784.571.428.571.430,-99.255,-101.098,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
1050,-109.088.333.333.333,-107.2,-107.01,-108.43,-993.342.857.142.857,-100.032.857.142.857,-103.475,-100.79,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
3380,-100.83,-115.0,-98.56,-115.0,-997.733.333.333.333,-9.784.571.428.571.430,-99.255,-98.118,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
3676,-106.07,-115.0,-106.67,-104.161.666.666.667,-962.228.571.428.571,-92.92,-961.257.142.857.143,-920.983.333.333.333,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
5776,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-97.965,-971.142.857.142.857,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
8750,-98.41,-945.428.571.428.572,-954.642.857.142.857,-86.51,-92.52,-94.64,-93.315,-95.348,-987.325,3.0,2.0,4.0,-805.033,-3.495.048,FALSE
6573,-103.705,-110.425,-107.381.666.666.667,-110.33,-108.345,-106.59,-107.153.333.333.333,-102.12,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
5179,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.315,-8.873.571.428.571.430,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
1607,-98.748,-99.67,-98.61,-95.98,-81.785,-8.466.571.428.571.420,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
3610,-107.65,-115.0,-98.56,-115.0,-9.845.666.666.666.660,-9.784.571.428.571.430,-99.255,-101.098,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
9445,-99.45,-90.01,-89.76,-86.14,-988.375,-993.942.857.142.857,-99.38,-102.212,-944.075,2.0,2.0,6.0,-804.744,-3.494.758,FALSE
6635,-919.548.809.523.809,-8.897.558.441.558.440,-93.774.380.952.381,-92.74,-814.455,-764.182.142.857.143,-917.869.444.444.444,-89.34,-958.575,7.0,3.0,5.0,-805.926,-3.494.712,FALSE
9676,-7.736.714.285.714.290,-92.65,-744.814.285.714.286,-90.65,-96.995,-92.28,-91.75,-103.704,-948.175,1.0,4.0,5.0,-804.642,-3.495.187,FALSE
791,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-956.871.428.571.429,-93.86,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
3056,-103.04,-115.0,-98.56,-115.0,-917.266.666.666.666,-956.157.142.857.143,-99.255,-93.972,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
1980,-98.748,-99.67,-98.61,-97.86,-88.115,-9.068.428.571.428.560,-100.03,-91.585,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
3598,-107.65,-115.0,-98.56,-115.0,-9.845.666.666.666.660,-9.784.571.428.571.430,-99.255,-101.098,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
933,-109.088.333.333.333,-107.2,-107.01,-108.43,-97.2,-9.991.285.714.285.700,-99.84,-97.295,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
7424,-79.61,-8.229.071.428.571.420,-78.42,-61.04,-59.92,-7.272.428.571.428.570,-894.516.666.666.667,-88.616,-97.255,5.0,1.0,5.0,-805.475,-3.494.652,FALSE
5626,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-91.445,-98.55,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
1682,-98.748,-99.67,-98.61,-95.98,-79.33,-8.325.571.428.571.420,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
4179,-106.07,-115.0,-106.67,-104.161.666.666.667,-979.471.428.571.428,-988.966.666.666.667,-989.657.142.857.143,-971.633.333.333.333,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
6446,-103.705,-110.425,-107.381.666.666.667,-110.33,-104.38,-106.59,-102.726.666.666.667,-102.12,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
4116,-106.07,-115.0,-106.67,-104.161.666.666.667,-985.742.857.142.857,-95.5,-982.485.714.285.714,-967.116.666.666.667,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
988,-109.088.333.333.333,-107.2,-107.01,-108.43,-9.876.857.142.857.140,-100.04,-101.13,-97.175,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
2896,-115.0,-115.0,-115.0,-115.0,-96.33,-94.59,-90.98,-782.614.285.714.286,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
3778,-106.07,-115.0,-106.67,-104.161.666.666.667,-962.228.571.428.571,-92.92,-961.257.142.857.143,-925.983.333.333.333,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
5658,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-92.6,-9.772.714.285.714.290,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
3093,-103.04,-115.0,-98.56,-115.0,-917.266.666.666.666,-99.13,-99.255,-94.692,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
3155,-103.04,-115.0,-98.56,-115.0,-917.266.666.666.667,-956.157.142.857.143,-99.255,-93.26,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
1823,-98.748,-99.67,-98.61,-94.85,-905.725,-868.542.857.142.857,-100.03,-96.665,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
9314,-104.03,-9.372.714.285.714.290,-9.855.928.571.428.560,-85.475,-1.005.975,-94.95,-98.53,-101.744,-96.92,3.0,2.0,6.0,-804.818,-3.494.698,FALSE
1098,-109.088.333.333.333,-107.2,-107.01,-108.43,-100.124.285.714.286,-100.032.857.142.857,-103.065,-100.79,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
2844,-115.0,-115.0,-115.0,-115.0,-96.33,-934.833.333.333.333,-825.366.666.666.667,-782.614.285.714.286,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
3342,-100.83,-115.0,-98.56,-115.0,-997.733.333.333.333,-9.784.571.428.571.430,-99.255,-95.238,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
38,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-841.133.333.333.333,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
6540,-103.705,-110.425,-107.381.666.666.667,-110.33,-107.18,-106.59,-107.153.333.333.333,-102.12,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
9048,-978.542.857.142.857,-8.531.714.285.714.290,-958.357.142.857.143,-93.59,-964.925,-9.559.857.142.857.140,-943.466.666.666.666,-98.844,-963.575,3.0,2.0,5.0,-8.048.969.999.999.990,-3.494.701,FALSE
3356,-100.83,-115.0,-98.56,-115.0,-997.733.333.333.333,-9.784.571.428.571.430,-99.255,-95.238,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
7813,-85.67,-886.757.142.857.143,-8.907.285.714.285.700,-65.92,-83.42,-8.194.714.285.714.290,-907.633.333.333.333,-93.766,-97.255,4.0,1.0,4.0,-805.292,-3.494.869,FALSE
8220,-82.94,-939.757.142.857.143,-80.0,-59.38,-61.13,-79.96,-902.116.666.666.667,-97.646,-97.6,4.0,1.0,4.0,-805.188,-3.494.792,FALSE
8928,-76.64,-941.957.142.857.143,-81.57,-905.733.333.333.333,-93.4,-89.11,-937.516.666.666.667,-963.006.666.666.667,-962.825,2.0,4.0,3.0,-804.951,-3.495.364,FALSE
2428,-115.0,-115.0,-115.0,-115.0,-96.33,-9.266.833.333.333.330,-824.533.333.333.333,-78.36,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
5043,-102.61,-115.0,-103.4,-115.0,-104.295,-97.36,-96.98,-995.725,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
5346,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.875,-8.813.285.714.285.700,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
4811,-100.433.333.333.333,-115.0,-98.49,-115.0,-103.315,-101.13,-100.81,-99.32,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
686,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-100.56,-93.86,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
4799,-98.01,-115.0,-98.49,-115.0,-103.315,-101.13,-100.81,-99.32,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
7437,-899.657.142.857.143,-953.957.142.857.143,-90.09,-92.22,-888.325,-905.571.428.571.428,-96.15,-827.466.666.666.667,-92.86,5.0,4.0,2.0,-805.467,-3.495.364,FALSE
2353,-98.748,-98.16,-99.592,-101.07,-91.935,-9.251.428.571.428.560,-100.03,-97.63,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
6353,-103.705,-110.425,-107.381.666.666.667,-110.33,-101.715,-105.56,-99.48,-101.46,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
4569,-101.196.666.666.667,-115.0,-96.04,-115.0,-98.615,-96.1,-94.42,-94.335,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
8213,-9.157.142.857.142.850,-9.357.142.857.142.850,-894.942.857.142.857,-57.27,-78.69,-7.700.142.857.142.850,-88.25,-954.333.333.333.333,-97.6,4.0,1.0,4.0,-805.189,-3.494.801,FALSE
2752,-115.0,-115.0,-115.0,-115.0,-96.33,-928.566.666.666.667,-860.766.666.666.667,-782.614.285.714.286,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
8073,-8.815.285.714.285.700,-981.085.714.285.714,-87.59,-98.54,-98.52,-934.214.285.714.286,-678.783.333.333.333,-95.63,-87.29,4.0,5.0,1.0,-805.211,-3.495.677,FALSE
1040,-109.088.333.333.333,-107.2,-107.01,-108.43,-993.342.857.142.857,-100.148.571.428.571,-103.475,-99.12,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
7491,-9.287.619.047.619.040,-987.371.428.571.429,-8.846.142.857.142.850,-1.017.375,-1.015.175,-95.78,-81.195,-813.505.714.285.714,-90.58,5.0,5.0,0.0,-805.446,-3.495.612,FALSE
1265,-109.088.333.333.333,-107.2,-107.01,-108.43,-105.327.142.857.143,-102.874.285.714.286,-103.19,-102.11,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
8966,-96.32,-882.928.571.428.572,-932.585.714.285.714,-84.71,-95.095,-9.529.428.571.428.560,-909.083.333.333.333,-96.39,-989.125,3.0,2.0,5.0,-8.049.339.999.999.990,-3.494.732,FALSE
7059,-910.242.857.142.857,-96.2,-93.52,-952.383.333.333.333,-90.945,-9.067.857.142.857.140,-74.895,-7.105.199.999.999.990,-97.02,5.0,4.0,1.0,-805.558,-349.545,FALSE
277,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-830.616.666.666.667,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
5084,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.315,-8.873.571.428.571.430,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
2382,-115.0,-115.0,-115.0,-115.0,-96.33,-9.266.833.333.333.330,-824.533.333.333.333,-78.36,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
571,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-940.357.142.857.143,-89.625,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
1435,-109.088.333.333.333,-107.2,-107.148.571.428.571,-108.862,-104.902.857.142.857,-104.271.428.571.429,-104.68,-106.02,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
5352,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.875,-8.813.285.714.285.700,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
5445,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-98.68,-93.41,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
1007,-109.088.333.333.333,-107.2,-107.01,-108.43,-988.128.571.428.572,-100.04,-103.475,-99.12,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
4543,-101.196.666.666.667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-95.935,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
8528,-887.771.428.571.429,-94.7,-78.5,-75.25,-89.27,-888.571.428.571.429,-916.433.333.333.333,-94.758,-97.195,3.0,4.0,2.0,-805.115,-3.495.322,FALSE
2064,-98.748,-106.79,-98.61,-96.86,-89.395,-90.49,-100.03,-95.785,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
1136,-109.088.333.333.333,-107.2,-107.01,-108.43,-102.202.857.142.857,-100.092.857.142.857,-103.065,-101.825,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
5343,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.875,-867.842.857.142.857,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
294,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-851.566.666.666.667,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
2403,-115.0,-115.0,-115.0,-115.0,-96.33,-9.266.833.333.333.330,-824.533.333.333.333,-78.36,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
3998,-106.07,-115.0,-106.67,-104.161.666.666.667,-968.357.142.857.143,-930.766.666.666.667,-982.514.285.714.286,-975.283.333.333.334,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
3741,-106.07,-115.0,-106.67,-104.161.666.666.667,-962.228.571.428.571,-92.92,-961.257.142.857.143,-925.566.666.666.667,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
8923,-77.01,-89.33,-7.882.285.714.285.700,-82.07,-947.325,-865.426.190.476.191,-918.966.666.666.667,-96.186,-962.825,2.0,4.0,3.0,-804.953,-34.953.070.000.000.000,FALSE
2719,-115.0,-115.0,-115.0,-115.0,-96.33,-927.542.857.142.857,-82.41,-782.614.285.714.286,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
8900,-81.01,-941.957.142.857.143,-77.2,-91.96,-95.15,-89.11,-933.966.666.666.667,-963.006.666.666.667,-97.445,2.0,4.0,3.0,-804.959,-3.495.367,FALSE
5150,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.315,-8.873.571.428.571.430,-108.12,5.0,3.0,2.0,-8.055.784,-34.951.608,TRUE
2808,-115.0,-115.0,-115.0,-115.0,-96.33,-934.833.333.333.333,-829.533.333.333.333,-782.614.285.714.286,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
556,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-93.79,-89.625,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
8633,-94.38,-952.414.285.714.286,-93.27,-91.83,-937.925,-93.9,-90.81,-94.976,-965.925,3.0,2.0,4.0,-805.065,-3.495.055,FALSE
4795,-98.01,-115.0,-98.49,-115.0,-103.315,-101.13,-100.81,-99.32,-115.0,5.0,3.0,2.0,-8.055.506,-34.951.693,TRUE
2469,-115.0,-115.0,-115.0,-115.0,-96.33,-9.266.833.333.333.330,-824.533.333.333.333,-78.36,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
3738,-106.07,-115.0,-106.67,-104.161.666.666.667,-962.228.571.428.571,-92.92,-961.257.142.857.143,-925.566.666.666.667,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
4286,-106.07,-115.0,-106.67,-104.161.666.666.667,-9.794.714.285.714.290,-100.48,-9.923.571.428.571.430,-971.633.333.333.333,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
2604,-115.0,-115.0,-115.0,-115.0,-96.33,-9.266.833.333.333.330,-8.384.666.666.666.660,-782.614.285.714.286,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
362,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-9.055.285.714.285.700,-921.633.333.333.333,-115.0,5.0,3.0,2.0,-8.055.605,-34.951.728,TRUE
6924,-91.04,-917.185.714.285.714,-922.171.428.571.429,-79.52,-74.34,-829.728.571.428.572,-927.333.333.333.333,-94.206,-963.725,5.0,3.0,3.0,-805.589,-34.950.790.000.000.000,FALSE
1704,-98.748,-99.67,-98.61,-95.98,-81.925,-822.014.285.714.286,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
2139,-98.748,-106.79,-98.396,-98.11,-89.395,-9.251.428.571.428.560,-100.03,-95.44,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
3239,-100.83,-115.0,-98.56,-115.0,-95.675,-95.83,-99.255,-96.35,-115.0,5.0,3.0,3.0,-8.055.833.999.999.990,-34.951.362,TRUE
2383,-115.0,-115.0,-115.0,-115.0,-96.33,-9.266.833.333.333.330,-824.533.333.333.333,-78.36,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
7314,-957.028.571.428.571,-934.242.857.142.857,-9.211.714.285.714.290,-93.71,-92.08,-87.83,-9.383.166.666.666.660,-77.158,-96.7,5.0,3.0,2.0,-805.522,-34.952.009.999.999.900,FALSE
4311,-106.07,-115.0,-106.67,-104.161.666.666.667,-9.794.714.285.714.290,-100.48,-9.923.571.428.571.430,-971.633.333.333.333,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
1312,-109.088.333.333.333,-107.2,-107.01,-108.43,-106.015.714.285.714,-103.524.285.714.286,-103.19,-102.96,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
3930,-106.07,-115.0,-106.67,-104.161.666.666.667,-973.885.714.285.714,-93.39,-978.142.857.142.857,-942.283.333.333.333,-115.0,5.0,3.0,2.0,-8.055.424,-34.951.597,TRUE
6183,-103.705,-110.425,-107.381.666.666.667,-110.33,-97.085,-98.47,-100.303.333.333.333,-99.57,-115.0,5.0,3.0,2.0,-8.055.786,-34.951.505,TRUE
1591,-109.088.333.333.333,-107.2,-107.148.571.428.571,-109.54,-105.567.142.857.143,-104.704.285.714.286,-104.23,-104.29,-115.0,5.0,3.0,2.0,-805.538,-34.951.736,TRUE
9256,-72.2,-8.519.571.428.571.420,-734.971.428.571.429,-84.45,-89.84,-872.328.571.428.571,-96.82,-98.59,-967.175,2.0,4.0,4.0,-804.842,-34.952.659.999.999.900,FALSE
2162,-98.748,-106.79,-98.396,-101.13,-89.395,-9.251.428.571.428.560,-100.03,-95.44,-115.0,5.0,3.0,3.0,-8.055.494,-34.951.316,TRUE
2396,-115.0,-115.0,-115.0,-115.0,-96.33,-9.266.833.333.333.330,-824.533.333.333.333,-78.36,-115.0,5.0,3.0,3.0,-8.055.684,-34.951.331,TRUE
