,id_ponto,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delay_1,delay_2,delay_3,num_lat_bts,num_long_bts,flag_indoor
5724,3452,-100.83,-115.0,-98.56,-115.0,,,-99.255,-98.358,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
5725,3695,-106.07,-115.0,-106.67,,,-92.92,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
5726,4242,-106.07,-115.0,-106.67,,,-100.48,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
5727,2198,-98.748,-97.35,-99.592,-99.06,-91.935,,-100.03,-96.85,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
5728,4425,,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-883.125,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
5729,6150,-103.705,-110.425,,-110.33,-100.17,-98.47,-100.22,-98.065,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
5730,943,,-107.2,-107.01,-108.43,-97.2,,-101.13,-96.545,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
5731,822,,-107.2,-107.01,-108.43,-97.2,,-99.84,-94.665,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
5732,5005,,-115.0,-104.04,-115.0,-102.425,-99.87,-96.98,-995.725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
5733,6612,-103.705,-110.425,,-110.33,-108.345,-106.59,,-102.12,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
5734,8356,-91.61,,,-72.59,-81.065,,,-96.142,-977.875,3.0,2.0,4.0,-0.805162,-3.494953,False
5735,5619,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-94.735,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
5736,4547,,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-95.935,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
5737,2538,-115.0,-115.0,-115.0,-115.0,-96.33,,,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
5738,5207,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.315,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
5739,9209,-83.01,,-84.32,-91.02,-95.5,-89.71,,-98.012,-986.525,2.0,3.0,4.0,-0.080485,-3.495173,False
5740,8715,-91.27,-102.38,,-100.74,-97.775,,,,-104.74,3.0,4.0,2.0,-0.805045,-3.495414,False
5741,3054,-103.04,-115.0,-98.56,-115.0,,,-99.255,-93.972,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
5742,3675,-106.07,-115.0,-106.67,,,-92.92,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
5743,7776,,,,-65.08,-81.65,-82.77,,-91.502,-97.255,4.0,1.0,4.0,-8053180000.0,-3.494886,False
5744,7218,-82.78,-96.14,,-91.97,-92.41,,-83.185,-79.23,-93.745,5.0,4.0,1.0,-0.080554,-3.495371,False
5745,6722,-96.0,-92.43,,-95.825,-80.77,,-92.185,-78.07,-962.325,6.0,3.0,3.0,-0.805795,-3.495149,False
5746,3300,-100.83,-115.0,-98.56,-115.0,,,-99.255,-95.54,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
5747,3310,-100.83,-115.0,-98.56,-115.0,,,-99.255,-95.502,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
5748,7221,,-91.97,,-89.59,-834.025,-90.22,-84.57,,-963.725,5.0,2.0,3.0,-0.080554,-3.495049,False
5749,8519,,,,-99.26,-960.175,,,-98.266,-78.38,4.0,6.0,2.0,-8051169999.99999,-3.495915,False
5750,5954,-103.705,-110.425,,-110.33,-93.58,-93.27,-96.76,-98.155,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
5751,832,,-107.2,-107.01,-108.43,-97.2,,-99.84,-94.665,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
5752,3462,-100.83,-115.0,-98.56,-115.0,,,-99.255,-98.346,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
5753,7643,,,,-94.52,-100.58,,-78.955,-90.732,-65.27,6.0,6.0,1.0,-0.805385,-0.349596,False
5754,54,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
5755,3451,-100.83,-115.0,-98.56,-115.0,,,-99.255,-98.358,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
5756,6305,-103.705,-110.425,,-110.33,-98.065,-105.56,-99.48,-101.46,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
5757,1481,,-107.2,,,,,-104.425,-105.125,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
5758,4873,,-115.0,-99.75,-115.0,-102.805,-98.99,-100.31,-995.725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
5759,8038,-83.91,-82.09,,-67.53,,-84.53,,-90.792,-97.6,4.0,1.0,4.0,-0.805216,-0.349481,False
5760,3335,-100.83,-115.0,-98.56,-115.0,-98.35,,-99.255,-95.464,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
5761,6016,-103.705,-110.425,,-110.33,-92.295,-102.44,-98.33,-98.155,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
5762,4926,,-115.0,-103.15,-115.0,-99.675,-100.75,-96.98,-995.725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
5763,5797,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-97.965,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
5764,9517,,-88.9,,-85.4,-909.375,,,,-96.92,3.0,2.0,7.0,-8047039999.99999,-3.494521,False
5765,5083,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.315,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
5766,6645,,,,-98.0,-75.08,,,,-958.575,7.0,3.0,5.0,-0.805917,-3.494745,False
5767,5490,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
5768,768,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,,-93.86,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
5769,2065,-98.748,-106.79,-98.61,-96.86,-89.395,-90.49,-100.03,-95.785,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
5770,9195,-80.7,-87.58,,-91.83,-95.965,-88.5,,-98.012,-986.525,2.0,3.0,4.0,-0.804852,-3.495149,False
5771,7311,-87.72,-96.14,,-92.84,-95.22,-91.66,,-81.508,-95.62,5.0,4.0,2.0,-0.805522,-34953509999.9999,False
5772,8477,,,,-99.26,-960.175,,,-98.266,-78.38,4.0,6.0,1.0,-0.080513,-3.495874,False
5773,4524,,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-92.755,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
5774,2717,-115.0,-115.0,-115.0,-115.0,-96.33,,-82.41,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
5775,2079,-98.748,-106.79,-98.61,-97.36,-89.395,,-100.03,-95.785,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
5776,951,,-107.2,-107.01,-108.43,-97.2,,-101.13,-96.545,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
5777,8058,-89.16,,,-63.09,-82.905,,-84.39,-92.622,-97.6,4.0,1.0,4.0,-0.805214,-3.494846,False
5778,2482,-115.0,-115.0,-115.0,-115.0,-96.33,,,-78.36,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
5779,1759,-98.748,-99.67,-98.61,-96.55,-856.925,,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
5780,4422,,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-85.53,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
5781,6704,-97.25,,,-97.5,-76.55,,,-82.304,-962.325,7.0,3.0,3.0,-0.805839,-3.495003,False
5782,5182,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.315,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
5783,8533,,,,-78.84,-870.575,-89.91,-90.12,-94.758,-951.975,3.0,4.0,2.0,-0.805113,-3.495312,False
5784,3701,-106.07,-115.0,-106.67,,,-92.92,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
5785,4243,-106.07,-115.0,-106.67,,,-100.48,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
5786,688,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,,-93.86,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
5787,3432,-100.83,-115.0,-98.56,-115.0,,,-99.255,-99.47,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
5788,4944,,-115.0,-102.08,-115.0,-99.675,-100.75,-96.98,-995.725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
5789,966,,-107.2,-107.01,-108.43,,,-101.13,-94.35,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
5790,9179,,-89.77,-86.682,-783.925,-908.225,,-92.46,-98.012,-967.925,2.0,3.0,4.0,-0.804855,-3.495078,False
5791,2713,-115.0,-115.0,-115.0,-115.0,-96.33,,-82.41,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
5792,4757,-100.4,-115.0,-98.49,-115.0,-95.475,-93.73,-98.74,-98.66,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
5793,9240,-69.26,-83.76,-71.45,-82.76,-87.8,,-88.125,-98.012,-967.175,2.0,4.0,4.0,-0.804845,-3.495234,False
5794,6320,-103.705,-110.425,,-110.33,-98.065,-105.56,-99.48,-101.46,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
5795,5975,-103.705,-110.425,,-110.33,-93.58,-102.44,-96.76,-98.155,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
5796,3572,-107.65,-115.0,-98.56,-115.0,,,-99.255,-101.098,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
5797,5299,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-86.655,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
5798,1990,-98.748,-97.85,-98.61,-100.26,-87.584,,-100.03,-91.585,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
5799,1205,,-107.2,-107.01,-108.43,,,-103.065,-102.11,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
5800,4971,,-115.0,-102.08,-115.0,-99.675,-101.26,-96.98,-995.725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
5801,6783,,,,-98.32,-918.025,,,,-877.225,6.0,5.0,1.0,-0.080566,-34955220000.0,False
5802,3600,-107.65,-115.0,-98.56,-115.0,,,-99.255,-101.098,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
5803,6490,-103.705,-110.425,,-110.33,-104.38,-106.59,,-102.12,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
5804,8609,,,,-68.52,-90.1,-92.03,-96.955,-99.334,-989.125,3.0,1.0,5.0,-0.805078,-3.494762,False
5805,9657,,,,-84.52,,-90.59,-85.13,-97.294,-944.075,2.0,3.0,6.0,-0.804643,-3.494735,False
5806,8070,,,-89.59,-68.28,-88.525,-75.53,-91.075,-93.432,-97.6,4.0,1.0,4.0,-0.805212,-3.494885,False
5807,8577,-90.33,,-78.26,-99.26,-911.775,,,-102.204,-88.02,5.0,7.0,2.0,-0.805095,-3.495978,False
5808,7973,,,,-57.78,-76.115,,-91.33,-95.512,-97.6,4.0,1.0,5.0,-0.805225,-3.494712,False
5809,1625,-98.748,-99.67,-98.61,-95.98,-81.785,,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
5810,536,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.13,-89.625,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
5811,7970,,-100.01,,-58.29,-766.275,,,-95.512,-97.6,4.0,1.0,5.0,-0.805225,-3.494736,False
5812,4212,-106.07,-115.0,-106.67,,,,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
5813,6456,-103.705,-110.425,,-110.33,-104.38,-106.59,,-102.12,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
5814,3507,-107.65,-115.0,-98.56,-115.0,-98.46,,-99.255,-99.588,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
5815,8393,-91.91,,,-74.89,-908.575,-88.17,,-100.6,-972.725,3.0,2.0,3.0,-0.805152,-34950309999.9999,False
5816,7112,,,,-98.165,-870.725,,,-71.07,-91.79,5.0,5.0,1.0,-0.805552,-3.495552,False
5817,2708,-115.0,-115.0,-115.0,-115.0,-96.33,,-82.41,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
5818,5031,-102.61,-115.0,-104.3,-115.0,-104.295,-97.36,-96.98,-995.725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
5819,6514,-103.705,-110.425,,-110.33,-107.18,-106.59,,-102.12,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
5820,4662,-101.28,-115.0,-100.06,-115.0,-95.91,-96.1,-94.42,-946.175,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
5821,4021,-106.07,-115.0,-106.67,,,-95.5,,-99.56,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
5822,1854,-98.748,-99.67,-98.61,-100.51,-86.505,-84.27,-100.03,-99.21,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
5823,9124,-85.04,,,-85.08,-88.34,-83.01,-92.46,-97.496,-967.925,2.0,3.0,4.0,-0.804865,-3.495062,False
5824,2872,-115.0,-115.0,-115.0,-115.0,-96.33,,-90.98,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
5825,3030,-103.04,-115.0,-98.56,-115.0,,,-99.255,-92.658,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
5826,1645,-98.748,-99.67,-98.61,-95.98,-855.825,,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
5827,3417,-100.83,-115.0,-98.56,-115.0,,,-99.255,-97.87,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
5828,3476,-100.83,-115.0,-98.56,-115.0,-100.89,,-99.255,-98.346,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
5829,9247,,-86.51,,-92.76,-91.83,,,-98.012,-967.175,2.0,4.0,4.0,-0.804844,-34952259999.9999,False
5830,1792,-98.748,-99.67,-98.61,-95.6,-916.975,,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
5831,3797,-106.07,-115.0,-106.67,,,-92.92,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
5832,3368,-100.83,-115.0,-98.56,-115.0,,,-99.255,-97.404,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
5833,7196,,,,-70.58,-74.165,-76.21,-88.44,-82.32,-963.725,5.0,3.0,3.0,-0.805543,-34950720000.0,False
5834,9333,,,,-76.25,,,,-101.744,-96.92,3.0,2.0,6.0,-0.804815,-3.494703,False
5835,5109,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.315,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
5836,6024,-103.705,-110.425,,-110.33,-92.295,-102.44,-98.33,-98.155,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
5837,8994,-78.95,,-74.01,,-91.89,-92.71,,-104.362,-75.46,4.0,7.0,2.0,-0.804921,-3.495978,False
5838,126,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.53,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
5839,5959,-103.705,-110.425,,-110.33,-93.58,-93.27,-96.76,-98.155,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
5840,3876,-106.07,-115.0,-106.67,,,-93.39,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
5841,4451,,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-91.41,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
5842,7147,,,-91.76,,-89.215,,,-80.44,-86.58,5.0,5.0,0.0,-8055480000.0,-3.495583,False
5843,3531,-107.65,-115.0,-98.56,-115.0,-98.46,,-99.255,-100.394,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
5844,827,,-107.2,-107.01,-108.43,-97.2,,-99.84,-94.665,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
5845,7790,-92.02,,,-100.715,-98.92,-99.67,,-99.576,-972.975,4.0,4.0,2.0,-0.805309,-3.495342,False
5846,984,,-107.2,-107.01,-108.43,,-100.04,-101.13,-97.175,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
5847,7783,-97.18,,,,-982.575,,-80.58,-93.052,-70.16,5.0,6.0,1.0,-0.805313,-34959720000.0,False
5848,2443,-115.0,-115.0,-115.0,-115.0,-96.33,,,-78.36,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
5849,8554,,,,-75.46,-97.46,-103.6,,-98.578,-989.125,4.0,1.0,5.0,-0.805105,-3.494766,False
5850,345,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,,,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
5851,814,,-107.2,-107.01,-108.43,-97.2,,-99.84,-94.665,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
5852,6166,-103.705,-110.425,,-110.33,-100.17,-98.47,,-99.57,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
5853,5779,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-97.965,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
5854,2116,-98.748,-106.79,-98.396,-99.31,-89.395,-85.96,-100.03,-95.44,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
5855,793,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,,-93.86,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
5856,6898,,,,-94.97,-79.79,,,-93.256,-963.725,5.0,3.0,3.0,-0.805602,-0.349508,False
5857,2674,-115.0,-115.0,-115.0,-115.0,-96.33,,-86.14,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
5858,94,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
5859,4225,-106.07,-115.0,-106.67,,,-100.48,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
5860,3756,-106.07,-115.0,-106.67,,,-92.92,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
5861,2891,-115.0,-115.0,-115.0,-115.0,-96.33,-94.59,-90.98,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
5862,2371,-115.0,-115.0,-115.0,-115.0,-96.33,,,-78.36,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
5863,9088,,,-77.2,,-100.31,,,,-94.09,3.0,6.0,3.0,-8048789999.99999,-3.495775,False
5864,3228,-103.04,-115.0,-98.56,-115.0,,-95.83,-99.255,-95.688,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
5865,7863,-88.87,,,-67.92,-71.42,,,-93.336,-97.255,4.0,1.0,4.0,-0.805273,-3.494858,False
5866,6359,-103.705,-110.425,,-110.33,-101.715,-105.56,-99.48,-101.46,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
5867,8897,-86.2,,,,-96.84,,,-102.688,-81.52,4.0,7.0,2.0,-0.080496,-3.495975,False
5868,7326,,,,-99.23,-91.39,-95.21,,-77.532,-963.725,5.0,3.0,2.0,-0.080552,-34952290000.0,False
5869,6028,-103.705,-110.425,,-110.33,-92.295,-102.44,-98.33,-98.155,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
5870,1865,-98.748,-99.67,-98.61,-100.51,-865.975,,-100.03,-99.21,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
5871,4612,,-115.0,-96.04,-115.0,-98.615,-96.1,-94.42,-90.765,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
5872,2645,-115.0,-115.0,-115.0,-115.0,-96.33,,-88.89,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
5873,2243,-98.748,-97.35,-99.592,-96.99,-91.935,,-100.03,-101.03,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
5874,5373,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-95.165,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
5875,2336,-98.748,-98.16,-99.592,-96.99,-91.935,,-100.03,-97.63,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
5876,950,,-107.2,-107.01,-108.43,-97.67,,-101.13,-96.545,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
5877,1120,,-107.2,-107.01,-108.43,,,-103.065,-100.79,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
5878,2204,-98.748,-97.35,-99.592,-99.31,-91.935,,-100.03,-96.85,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
5879,419,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,,,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
5880,922,,-107.2,-107.01,-108.43,-97.2,,-99.84,-97.295,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
5881,8669,-89.95,,,,,,,,-93.59,3.0,4.0,2.0,-0.805054,-3.495488,False
5882,5408,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-94.395,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
5883,5788,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-97.965,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
5884,5742,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-97.965,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
5885,7667,,,,-72.46,-78.65,-84.46,,-92.998,-97.255,5.0,1.0,4.0,-0.805372,-3.494829,False
5886,5567,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-99.71,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
5887,8135,,,-97.35,-54.27,-83.625,,,-97.146,-97.6,4.0,1.0,5.0,-0.805199,-3.494761,False
5888,1202,,-107.2,-107.01,-108.43,,,-103.065,-102.11,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
5889,5765,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-97.965,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
5890,8389,,,-98.36,-83.84,-857.875,,,-95.754,-972.725,3.0,2.0,4.0,-0.805154,-3.495003,False
5891,1970,-98.748,-99.67,-98.61,-97.86,-88.725,,-100.03,-94.53,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
5892,4018,-106.07,-115.0,-106.67,,,,,-97.455,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
5893,3687,-106.07,-115.0,-106.67,,,-92.92,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
5894,1997,-98.748,-97.85,-98.61,-99.75,-88.99,,-100.03,-94.72,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
5895,4033,-106.07,-115.0,-106.67,,,-95.5,-98.79,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
5896,1248,,-107.2,-107.01,-108.43,,,-103.19,-102.11,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
5897,2192,-98.748,-97.35,-99.592,-98.49,-91.935,,-100.03,-96.85,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
5898,2712,-115.0,-115.0,-115.0,-115.0,-96.33,,-77.64,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
5899,2190,-98.748,-97.35,-99.592,-98.49,-91.935,,-100.03,-96.85,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
5900,4670,-101.28,-115.0,-100.06,-115.0,-98.615,-96.1,-94.42,-946.175,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
5901,5142,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.315,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
5902,5984,-103.705,-110.425,,-110.33,-92.295,-102.44,-97.22,-98.155,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
5903,6565,-103.705,-110.425,,-110.33,-108.345,-106.59,,-102.12,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
5904,7804,,,,,-982.575,,-82.07,-93.052,-63.29,5.0,7.0,1.0,-0.805297,-3.495973,False
5905,6943,,,-94.49,-96.76,-90.86,,,-76.456,-937.425,5.0,4.0,1.0,-8055819999.99999,-34955009999.9999,False
5906,2136,-98.748,-106.79,-98.396,-96.36,-89.395,,-100.03,-95.44,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True
5907,1065,,-107.2,-107.01,-108.43,,,-103.475,-100.79,-115.0,5.0,3.0,2.0,-0.805538,-34.951736,True
5908,600,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,,-89.625,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
5909,4227,-106.07,-115.0,-106.67,,,-100.48,,,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True
5910,7577,,,,,-101.565,-95.78,-66.046,-88.874,-871.275,5.0,5.0,0.0,-0.805419,-3.495717,False
5911,77,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True
5912,7546,-90.87,,,-64.67,-675.475,,,-88.616,-97.255,5.0,1.0,5.0,-0.805433,-3.494651,False
5913,2898,-115.0,-115.0,-115.0,-115.0,-96.33,-94.59,-90.98,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
5914,4820,,-115.0,-98.49,-115.0,-103.315,-101.13,-100.81,-99.32,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True
5915,9002,-87.45,,,,-92.46,-92.71,-95.51,-104.362,-81.33,4.0,7.0,2.0,-0.804917,-3.495977,False
5916,6413,-103.705,-110.425,,-110.33,-104.38,-105.56,,-101.46,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
5917,8007,,,-89.29,-75.98,,,-89.44,-91.236,-97.6,4.0,1.0,4.0,-0.805222,-34948159999.9999,False
5918,5468,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.97,-93.16,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
5919,5951,-103.705,-110.425,,-110.33,-93.58,-93.27,-96.76,-98.155,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True
5920,3391,-100.83,-115.0,-98.56,-115.0,,,-99.255,-98.118,-115.0,5.0,3.0,3.0,-8055833999.99999,-34.951362,True
5921,5415,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-94.395,-92.725,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
5922,2560,-115.0,-115.0,-115.0,-115.0,-96.33,,-80.12,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
5923,8162,,-93.5,,-48.14,-880.325,-87.09,-91.88,-97.146,-97.6,4.0,1.0,5.0,-8051960000.0,-34947540000.0,False
5924,2635,-115.0,-115.0,-115.0,-115.0,-96.33,,,,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True
5925,5256,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-94.455,,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True
